m_sip1991_id,m_sip1991_sample,m_sip1991_sample_1,m_sip1991_sample_2,m_sip1991_sample_mn,m_sip1991_sample_md,m_sip1991_fid_1,m_sip1991_fid_2,m_sip1991_Y1_pystacked_1,m_sip1991_Y1_pystacked_2,m_sip1991_Y1_pystacked_L1_1,m_sip1991_Y1_pystacked_L1_2,m_sip1991_Y1_pystacked_L2_1,m_sip1991_Y1_pystacked_L2_2,m_sip1991_Y1_pystacked_L3_1,m_sip1991_Y1_pystacked_L3_2,m_sip1991_D1_pystacked_1,m_sip1991_D1_pystacked_2,m_sip1991_D1_pystacked_L1_1,m_sip1991_D1_pystacked_L1_2,m_sip1991_D1_pystacked_L2_1,m_sip1991_D1_pystacked_L2_2,m_sip1991_D1_pystacked_L3_1,m_sip1991_D1_pystacked_L3_2
8797,1,1,1,1,1,2,1,15647.9638671875,13282.7060546875,5830.94580078125,13036.970703125,5797.16357421875,12809.8642578125,20803.14453125,19026.19140625,.7658565044403076,.7068225145339966,.7458948493003845,.7310927510261536,.7333419919013977,.7143009901046753,.7787306308746338,.7026255130767822
8798,1,1,1,1,1,2,1,3724.75634765625,2157.788330078125,4390.58349609375,2075.669677734375,4419.8798828125,2184.1337890625,3375.112548828125,4077.118408203125,.2757479846477509,.3159231245517731,.2644689679145813,.2928904891014099,.262756884098053,.2899729907512665,.2814556062221527,.3304865956306458
8799,1,1,1,1,1,1,2,38470.265625,41498.43359375,37635.63671875,36316.12890625,38500.05078125,36576.61328125,42612.1015625,42990.8828125,.7194686532020569,.7137855291366577,.71710205078125,.725616991519928,.7077869176864624,.7001688480377197,.7244060039520264,.7170045971870422
8800,1,1,1,1,1,2,1,-2704.98876953125,-10730.2744140625,-13108.662109375,-11371.765625,-12990.091796875,-11008.30078125,2758.26025390625,4263.0556640625,.5957446694374084,.5429454445838928,.5978072285652161,.6104820370674133,.5990082621574402,.6114313006401062,.5944423675537109,.5045104622840881
8801,1,1,1,1,1,1,2,5746.84521484375,4053.46533203125,6710.69677734375,5501.341796875,6068.63525390625,5442.70849609375,2860.946533203125,3636.4921875,.5245848298072815,.4872549474239349,.3869800567626953,.4029507040977478,.3876757323741913,.4081781804561615,.5824497938156128,.5314978957176208
8802,1,1,1,1,1,1,2,3306.03076171875,1272.24658203125,4171.98583984375,4760.0732421875,3011.642578125,4598.04150390625,643.0249633789063,267.7892456054688,.4536454975605011,.4518712162971497,.3872807025909424,.398164838552475,.384588211774826,.3925318121910095,.4828327298164368,.4834757447242737
8803,1,1,1,1,1,1,1,-9076.37109375,-12872.6142578125,-11692.0634765625,-13339.1943359375,-10479.5263671875,-12201.1552734375,-998.1299438476563,-1967.426513671875,.3120668530464172,.3258931040763855,.3385623693466187,.3519783020019531,.3334477841854095,.347188800573349,.3030301332473755,.3139417171478271
8804,1,1,1,1,1,2,1,32559.02734375,29176.0078125,25544.716796875,29028.724609375,25763.111328125,30030.994140625,36242.4296875,32618.390625,.4969881176948547,.4673365950584412,.4832880198955536,.4971219599246979,.4803062677383423,.4924812316894531,.5041835904121399,.4532251954078674
8805,1,1,1,1,1,1,1,-9607.794921875,-11757.130859375,-12191.236328125,-12302.8388671875,-10552.2900390625,-11219.990234375,-1653.480834960938,997.4982299804688,.608029305934906,.728934645652771,.6849557757377625,.7118573784828186,.6755449771881104,.7030658721923828,.5794936418533325,.7434525489807129
8806,1,1,1,1,1,1,1,36445.28515625,42660.03515625,42130.6796875,43571.49609375,42598.234375,44150.1171875,19518.779296875,21356.79296875,.4636029601097107,.4969033002853394,.381816029548645,.4019919335842133,.380355566740036,.3979441821575165,.4987876713275909,.5524401664733887
8807,1,1,1,1,1,1,1,-1962.50927734375,-2180.7451171875,-3908.376953125,-2400.467041015625,-3521.061279296875,-2197.975341796875,4228.17041015625,2954.732666015625,.4481462836265564,.4543489813804626,.349457859992981,.3278481066226959,.3501938283443451,.3300762176513672,.4895461201667786,.5240921378135681
8808,1,1,1,1,1,1,2,-9793.376953125,-4107.74267578125,-13193.7421875,-13573.24609375,-12822.310546875,-13543.552734375,784.0718383789063,-1381.777709960938,.4392147958278656,.3739293217658997,.3494952619075775,.3307976722717285,.3491528928279877,.3301915228366852,.4772796928882599,.397816389799118
8809,1,1,1,1,1,2,2,110141.8359375,110151.125,128663.0390625,121611.8515625,128313.2734375,121168.4609375,100415.859375,106850.5546875,.6570000052452087,.5980284810066223,.6375826001167297,.6507892608642578,.6346199512481689,.6408496499061584,.6668304204940796,.5728833079338074
8810,1,1,1,1,1,1,1,22298.80078125,25242.14453125,23143.767578125,25529.701171875,23660.1484375,26159.2109375,20421.541015625,18521.21875,.5350480675697327,.5211852192878723,.5156616568565369,.5144533514976501,.503508985042572,.5056084990501404,.5483781099319458,.5299270153045654
8811,1,1,1,1,1,1,2,53784.00390625,42931.11328125,63233.31640625,70054.1484375,63425.76953125,70057.0234375,25394.865234375,35119.96484375,.2753363847732544,.2359974384307861,.2693495154380798,.2390487194061279,.2784269154071808,.2639325559139252,.2740301787853241,.2248310446739197
8812,1,1,1,1,1,2,1,8445.4033203125,6642.60791015625,4411.3955078125,6390.59619140625,4530.0634765625,6809.41162109375,10563.7685546875,12532.7822265625,.7397136688232422,.7135751247406006,.7283754944801331,.7301232218742371,.7239141464233398,.7239570617675781,.7462491393089294,.7077486515045166
8813,1,1,1,1,1,1,1,3832.763916015625,4643.5478515625,4780.99267578125,4821.29150390625,3570.40966796875,3990.316650390625,924.7885131835938,489.2102661132813,.2244935482740402,.2219818085432053,.2233674973249435,.2084126770496368,.2244455069303513,.2114971727132797,.2245138585567474,.2278659045696259
8814,1,1,1,1,1,1,1,3410.632080078125,2931.544677734375,3865.470458984375,2756.7724609375,5219.916015625,3573.9619140625,2075.206787109375,7016.4296875,.4978102445602417,.4835359156131744,.498743087053299,.5502446293830872,.4980286955833435,.5452050566673279,.4977179169654846,.4489265382289886
8815,1,1,1,1,1,1,1,-1825.704956054688,-2422.31689453125,-2078.354736328125,-2488.261962890625,-1614.568725585938,-1878.872192382813,-1081.312744140625,-881.0118408203125,.3361577391624451,.3609902262687683,.2961791455745697,.3069228827953339,.3004634976387024,.3108770847320557,.3512440025806427,.3891142308712006
8816,1,1,1,1,1,1,1,-557.2769775390625,-1126.793212890625,-2696.3994140625,-1419.532592773438,-2876.515380859375,-1802.39697265625,6308.73876953125,5715.2890625,.6425359845161438,.63164883852005,.5547441244125366,.5497226715087891,.5540280938148499,.5531507730484009,.6799440383911133,.6757027506828308
8817,1,1,1,1,1,2,2,70673.0703125,65849.609375,102354.75,95169.890625,102022.453125,94877.125,54036.16796875,57405.67578125,.7856616973876953,.7897359132766724,.7772210240364075,.7753532528877258,.7714799046516418,.7646910548210144,.7912315726280212,.8016916513442993
8818,1,1,1,1,1,2,1,2138.303466796875,440.4737243652344,-611.5001220703125,387.8296508789063,-635.669677734375,350.4949951171875,3582.29931640625,1670.903930664063,.2790030241012573,.3554594218730927,.2374325543642044,.2704609334468842,.2391173839569092,.2746404409408569,.2977114021778107,.40081587433815
8819,1,1,1,1,1,2,2,71591.7890625,67629.765625,83083.578125,82157.7109375,83171.5234375,82186.6171875,65557.1328125,63445.8671875,.5770698189735413,.5277208089828491,.4819860458374023,.4641199111938477,.4821454882621765,.4638208448886871,.6209369301795959,.5627172589302063
8820,1,1,1,1,1,1,1,80739.7578125,97341.25,96554.3125,99914.8125,96580.265625,99817.7890625,32876.46875,37190.4375,.3472675383090973,.4038895070552826,.3104596138000488,.3202678263187408,.3144593238830566,.3168738782405853,.3611339926719666,.4527235627174377
8821,1,1,1,1,1,2,2,1851.565673828125,1567.136596679688,4317.78125,3277.446044921875,4054.974609375,3111.159912109375,556.4893188476563,1074.585571289063,.4664752185344696,.497547447681427,.446209728717804,.4312957227230072,.444122701883316,.4290024042129517,.4764423072338104,.5347585082054138
8822,1,1,1,1,1,2,2,68380.0859375,66010,97305.40625,93658.828125,97350.21875,93755.8046875,53190.6171875,58047.43359375,.6623852252960205,.6802427768707275,.7096365690231323,.7140473127365112,.7122879028320313,.7224730253219604,.6397905945777893,.6584881544113159
8823,1,1,1,1,1,1,2,17684.171875,16726.751953125,17842.55078125,21698.97265625,17193.638671875,21526.384765625,17842.9453125,15294.8056640625,.3891275525093079,.3592979609966278,.2518775165081024,.2587102055549622,.2563032209873199,.2653827667236328,.4452660977840424,.411920428276062
8824,1,1,1,1,1,2,2,319.6159362792969,560.6013793945313,-2567.756591796875,-3068.789794921875,-2735.711181640625,-3109.503173828125,1835.85302734375,1605.827758789063,.4438808262348175,.4604843854904175,.4715454280376434,.4548493623733521,.4633428752422333,.4347694218158722,.4334925413131714,.4712352454662323
8825,1,1,1,1,1,2,1,22633.876953125,23042.494140625,19074.984375,22870.9609375,19178.236328125,23209.875,24502.74609375,27051.669921875,.7197532653808594,.6865993142127991,.8099042773246765,.791029691696167,.8054043650627136,.7824015617370605,.6794281005859375,.6328340768814087
8826,1,1,1,1,1,1,1,9649.193359375,9440.859375,10310.3447265625,9470.642578125,10530.7529296875,9406.2421875,7885.42431640625,8744.748046875,.5879856944084167,.5820774435997009,.4738112688064575,.4767944514751434,.4729781448841095,.4778872132301331,.6365939378738403,.6405500769615173
8827,1,1,1,1,1,2,1,4322.01318359375,5236.3193359375,5469.359375,5283.26953125,5470.31591796875,5371.080078125,3719.510498046875,4138.96875,.2945678234100342,.3939496576786041,.2758654356002808,.2835591435432434,.277413010597229,.2852228581905365,.3027547597885132,.454968273639679
8828,1,1,1,1,1,1,2,4141.5029296875,1312.368530273438,5276.767578125,5409.01171875,4239.44873046875,5170.380859375,643.0249633789063,132.5784759521484,.1328139007091522,.098293125629425,.165365070104599,.1461948752403259,.1643652766942978,.1482900083065033,.1194786354899406,.0712218433618546
8829,1,1,1,1,1,2,1,2155.03076171875,-1078.612915039063,-1365.701416015625,-1327.766479492188,-1136.049560546875,-383.6217346191406,4003.862060546875,4744.7578125,.2345013171434402,.2608944475650787,.2114767730236053,.2409757971763611,.2132307440042496,.2445016503334045,.2446242719888687,.2700942754745483
8830,1,1,1,1,1,1,1,144799.84375,155191.296875,151174.296875,155586.03125,150150.296875,154589.375,129752.0078125,145965.4375,.7344624996185303,.6845218539237976,.7288857102394104,.7451760768890381,.7269033193588257,.7384495735168457,.7376574277877808,.6542569994926453
8831,1,1,1,1,1,1,1,23015.43359375,25534.330078125,22883.373046875,25469.41015625,22647.01953125,25062.041015625,24310.892578125,27051.669921875,.7450215220451355,.7388111352920532,.8049478530883789,.8295660018920898,.7918041944503784,.8177909851074219,.7252486944198608,.6944867968559265
8832,1,1,1,1,1,2,1,119811.3515625,118166.6953125,124401.3984375,118259.3671875,124087.9453125,116944.21875,117400.9921875,116000.765625,.5609146952629089,.5468666553497314,.6071637868881226,.5690282583236694,.605337381362915,.5679064989089966,.5400868058204651,.5350589156150818
8833,1,1,1,1,1,1,1,3830.6376953125,6267.7314453125,4618.53662109375,6417.3203125,4825.724609375,6358.64599609375,1438.77783203125,2771.451416015625,.569701611995697,.5754427313804626,.5978162288665771,.631994366645813,.59250408411026,.6263768672943115,.5600640773773193,.5468579530715942
8834,1,1,1,1,1,1,2,5649.44970703125,7051.994140625,4317.37744140625,4292.720703125,4333.7763671875,4371.14892578125,10151.79296875,7846.6357421875,.6783633232116699,.7028512358665466,.7092851996421814,.7056437730789185,.6969800591468811,.6813305616378784,.6704949140548706,.7105948328971863
8835,1,1,1,1,1,2,2,126829.0234375,133159.25,164081.34375,159936.140625,163984.84375,159763,107266.828125,125447.7890625,.5902194380760193,.5504686236381531,.5810393095016479,.5484873056411743,.5772956609725952,.5451510548591614,.5955492854118347,.5528280138969421
8836,1,1,1,1,1,1,1,14418.359375,14349.279296875,14366.1650390625,14290.0087890625,15670.8525390625,15605.232421875,15131.6025390625,15734.6005859375,.3806246519088745,.3444833159446716,.3379405438899994,.3409016132354736,.3383409082889557,.3442625999450684,.398496001958847,.3446071743965149
8837,1,1,1,1,1,1,1,-9478.740234375,-13732.19140625,-12569.6259765625,-14337.595703125,-11715.0224609375,-13897.8681640625,114.2117080688477,417.6813354492188,.4505752921104431,.4224406182765961,.4474010467529297,.4460834562778473,.4470524489879608,.4502919912338257,.4520642161369324,.4068101346492767
8838,1,1,1,1,1,2,1,38004.6953125,43592.2734375,45327.140625,44021.796875,45206,43631.140625,34159.48046875,33553.1640625,.6063639521598816,.5904145240783691,.5442162752151489,.5540542602539063,.5399302840232849,.5501339435577393,.6363142132759094,.6130204200744629
8839,1,1,1,1,1,2,2,29246.662109375,26508.046875,42931.09765625,40834.62109375,43012.984375,40891.38671875,22060.59765625,22382.14453125,.412520170211792,.3888528645038605,.3067610859870911,.3240593671798706,.3082092702388763,.3332743048667908,.4609423279762268,.4208738803863525
8840,1,1,1,1,1,2,2,22359.041015625,22543.81640625,19656.5859375,17305.712890625,19594.892578125,17162.205078125,23778.171875,24052.333984375,.6368784308433533,.5463444590568542,.5724825859069824,.5736916661262512,.5735080242156982,.5616851449012756,.6663205027580261,.5359261035919189
8841,1,1,1,1,1,2,2,22498.63671875,19437.65234375,32415.98046875,30605.99609375,32477.52734375,30648.103515625,17290.771484375,16221.2880859375,.4326053559780121,.3938469290733337,.311676949262619,.325797438621521,.3157548606395721,.3337385952472687,.4872676432132721,.4281396269798279
8842,1,1,1,1,1,1,1,54910.87109375,58273.41015625,56732.05078125,58529.33203125,56237.13671875,58341.75390625,51123.765625,52291.85546875,.506230354309082,.5494617223739624,.5007551312446594,.5145829916000366,.4930279552936554,.5058726072311401,.5118103623390198,.5739244222640991
8843,1,1,1,1,1,1,2,11801.650390625,11894.3837890625,10858.197265625,8051.60888671875,11095.50390625,8057.9599609375,15285.431640625,13001.0625,.4553279876708984,.3831169903278351,.3581385612487793,.3567681610584259,.3562129735946655,.3461164236068726,.4972192049026489,.4016316831111908
8844,1,1,1,1,1,1,1,-782.7764892578125,-2089.255126953125,-1515.381958007813,-2188.54345703125,-1981.122680664063,-2452.971435546875,1546.310546875,231.3699951171875,.2483044564723969,.2150975614786148,.2685103118419647,.2520008981227875,.2640931606292725,.2507954239845276,.2416313290596008,.1950635462999344
8845,1,1,1,1,1,1,2,45542.6328125,42846.4375,51101.0625,55608.4609375,51659.01171875,55808.1875,29368.88671875,39171.109375,.6799393892288208,.6684030294418335,.6057096719741821,.6017747521400452,.6011295914649963,.5959298610687256,.713248610496521,.7071754932403564
8846,1,1,1,1,1,2,1,46235.734375,49509.34765625,49349.3203125,49686.7734375,49386.14453125,49758.3828125,44600.7109375,45362.40234375,.7681891322135925,.73995441198349,.807951033115387,.7860336899757385,.8029354810714722,.776806652545929,.7512858510017395,.7192725539207458
8847,1,1,1,1,1,2,1,9123.87109375,3473.82177734375,8369.3603515625,3360.247802734375,8387.72265625,3414.63232421875,9520.0849609375,6128.34375,.5333550572395325,.5462297797203064,.3919664621353149,.3997398316860199,.4022897481918335,.4093988537788391,.5956481695175171,.6230207085609436
8848,1,1,1,1,1,2,1,-2359.43701171875,-9211.6865234375,-6983.85009765625,-9529.9814453125,-6794.30517578125,-8757.69140625,68.96681213378906,-1772.304077148438,.2422678619623184,.2243131697177887,.220823734998703,.2579842209815979,.2223332226276398,.2580624520778656,.2517321109771729,.2053727209568024
8849,1,1,1,1,1,1,1,247577.53125,246164.671875,238883.359375,245457.609375,238176.328125,244890.65625,284930.78125,262690.34375,.5046718716621399,.4504035413265228,.4678793251514435,.4904501438140869,.4763874113559723,.4845201671123505,.5166263580322266,.4312569499015808
8850,1,1,1,1,1,2,2,5265.20654296875,4618.49365234375,9942.97265625,4411.4931640625,9457.3193359375,3998.08837890625,2808.785400390625,4678.10791015625,.5118634700775146,.4809322357177734,.4655790030956268,.4538713991641998,.4742996394634247,.4723500907421112,.5307003259658813,.4887245297431946
8851,1,1,1,1,1,1,1,46220.14453125,58143.09375,51888,59109.03515625,51810.5859375,59429.99609375,29719.73046875,35566.4921875,.6210708618164063,.6558808088302612,.7244805693626404,.6985214352607727,.7221168279647827,.7010988593101501,.5783635377883911,.6305039525032043
8852,1,1,1,1,1,2,2,3416.158203125,2909.31103515625,5617.9970703125,788.1271362304688,5482.0185546875,545.55712890625,2259.91357421875,3520.189697265625,.4275964796543121,.4282047748565674,.4585899114608765,.4699452519416809,.463965505361557,.4830281138420105,.4117172062397003,.40032097697258
8853,1,1,1,1,1,2,2,-3205.914306640625,-1695.377197265625,-11708.6533203125,-12183.556640625,-11460.01171875,-11981.7822265625,1259.103271484375,1325.108032226563,.5083284974098206,.4561470746994019,.3863818049430847,.3877553641796112,.3996244072914124,.4041512310504913,.5607925057411194,.487402081489563
8854,1,1,1,1,1,1,2,20617.802734375,21488.02734375,19928.9140625,15940.5888671875,20072.056640625,15941.3779296875,23615.36328125,23085.6328125,.5556967258453369,.5808010101318359,.5251532196998596,.522791862487793,.5213701725006104,.5106939673423767,.5702049136161804,.6172316670417786
8855,1,1,1,1,1,1,2,31035.501953125,36689.171875,31289.841796875,29956.669921875,30045.171875,29639.220703125,31390.173828125,38628.0625,.5172768235206604,.5349124670028687,.4719712138175964,.4823367297649384,.4614895880222321,.4587666094303131,.5408554077148438,.5727396607398987
8856,1,1,1,1,1,1,1,-6973.66650390625,-10294.6416015625,-9559.765625,-10728.9794921875,-9166.3798828125,-10205.8525390625,1088.806640625,-143.0390472412109,.3865357339382172,.2874191403388977,.3229489326477051,.2889996767044067,.3238883912563324,.2955544590950012,.4130137860774994,.2828535139560699
8857,1,1,1,1,1,2,2,3202.286376953125,5433.3212890625,1449.62255859375,4646.76513671875,1231.51416015625,4368.9580078125,4122.65771484375,5659.84130859375,.0897801220417023,.1534822583198547,.1582543849945068,.1582591384649277,.1629334837198257,.1648815423250198,.0567934922873974,.1483359783887863
8858,1,1,1,1,1,1,1,120464.2890625,127990.1015625,125220.484375,129838.40625,123890.03125,128665.609375,109706.4296875,84790.421875,.39829021692276,.5381774306297302,.436935693025589,.4480384886264801,.4406014084815979,.4422881901264191,.380407303571701,.5919914245605469
8859,1,1,1,1,1,2,1,10623.7119140625,10364.134765625,12684.9326171875,10409.2646484375,12849.6328125,11206.6845703125,9541.3095703125,9309.341796875,.4567786455154419,.4724226891994476,.3601711988449097,.3908397555351257,.3636108040809631,.3937405645847321,.500394344329834,.5165798664093018
8860,1,1,1,1,1,1,2,-2857.0888671875,-798.5142211914063,-3194.911865234375,-47.55744171142578,-2447.926513671875,82.21336364746094,-1877.473388671875,-1014.781860351563,.1890532821416855,.1952109783887863,.2054245322942734,.1923728138208389,.2117659598588943,.198192223906517,.1794537156820297,.1945475488901138
8861,1,1,1,1,1,2,1,46086.6484375,44947.76953125,48039.0390625,45107.83203125,48205.5234375,45895.09375,45061.3984375,41206.703125,.6365336179733276,.5376266241073608,.5194536447525024,.5313255190849304,.5212944746017456,.5290735363960266,.6900699138641357,.5424267053604126
8862,1,1,1,1,1,1,2,50379.15234375,29429.791015625,60634.87890625,73370.6640625,60481.13671875,73418.53125,19264.94921875,16775.28125,.4878559112548828,.476551353931427,.4645688831806183,.4484986364841461,.4714085161685944,.4524905383586884,.4948074519634247,.490414172410965
8863,1,1,1,1,1,2,1,87754.5859375,83500.5625,85939.5625,84053.9140625,85773.140625,83468.3515625,88707.703125,70567.3046875,.6484634280204773,.6171307563781738,.6180610060691833,.5981143116950989,.616709291934967,.5962336659431458,.662898063659668,.6288584470748901
8864,1,1,1,1,1,2,2,10910.5205078125,9332.53125,12223.4794921875,7690.15625,12162.3876953125,7554.72216796875,10221.05078125,9805.5185546875,.6084263324737549,.5691317319869995,.4850026369094849,.4902864992618561,.4835104048252106,.4853148758411407,.6658629179000854,.6142715215682983
8865,1,1,1,1,1,2,1,45699.96484375,46515.26953125,45884.05078125,46564.59375,45974.0859375,46860.46875,45603.296875,45362.40234375,.7830770015716553,.7672843337059021,.7541096210479736,.734474241733551,.7503563761711121,.7272185683250427,.7975481748580933,.7897696495056152
8866,1,1,1,1,1,1,2,-7042.16796875,-2260.85205078125,-9256.8427734375,-12264.1796875,-8890.2529296875,-12104.3046875,-178.1186065673828,620.0009765625,.6067085862159729,.5953540802001953,.6243504285812378,.6127563118934631,.6096470952033997,.5866158008575439,.6054666042327881,.5957820415496826
8867,1,1,1,1,1,2,2,3662.5537109375,3692.382080078125,2348.371826171875,-1002.513488769531,2262.809814453125,-1136.49169921875,4352.666015625,5044.46240234375,.3179314434528351,.2918567657470703,.2706175148487091,.2626018524169922,.272174745798111,.2760969400405884,.3393295407295227,.3027535974979401
8868,1,1,1,1,1,1,1,48730.984375,48492.109375,48796.5859375,48494.14453125,49169.203125,49066.48046875,50362.44140625,48444.5625,.3770765662193298,.3910339772701263,.3809497356414795,.3938429355621338,.3838376700878143,.3959687650203705,.3742189705371857,.388264536857605
8869,1,1,1,1,1,1,2,66233.3984375,67977.71875,67510.0390625,68401.9765625,67600.234375,68475.859375,64627.609375,67855.53125,.681477963924408,.5437447428703308,.5538079738616943,.5872359275817871,.5499374866485596,.5788553357124329,.7370738983154297,.523088812828064
8870,1,1,1,1,1,1,2,-3994.92431640625,-6975.38330078125,-3238.458984375,-5685.578125,-3242.615478515625,-5585.8017578125,-6581.48974609375,-7346.833984375,.5167638063430786,.4957001209259033,.4546397626399994,.4653449952602386,.4477207958698273,.4524888694286346,.5459450483322144,.517253041267395
8871,1,1,1,1,1,1,1,19024.947265625,22393.19140625,20044.77734375,22711.388671875,20039.6015625,22875.78515625,16460.904296875,14956.076171875,.4149620234966278,.4756850898265839,.4759328365325928,.4820179641246796,.4619823694229126,.4708028733730316,.3950887620449066,.4784250557422638
8872,1,1,1,1,1,1,1,-12317.380859375,-16060.0400390625,-16116.8076171875,-16714.904296875,-15155.560546875,-15747.7822265625,-550.5594482421875,-754.1422119140625,.3292030692100525,.3023512363433838,.3351976573467255,.3385016918182373,.3287214934825897,.3364348411560059,.3294066190719604,.2832231819629669
8873,1,1,1,1,1,1,1,-942.1966552734375,-2243.7216796875,-2023.249267578125,-2428.843017578125,-2062.568115234375,-2310.025146484375,2502.71728515625,2083.04248046875,.4361460506916046,.4122038781642914,.3741405308246613,.3452960848808289,.367818295955658,.3435990214347839,.4650249481201172,.4507056176662445
8874,1,1,1,1,1,1,2,4130.220703125,2134.21337890625,5144.9677734375,4132.67236328125,4418.541015625,4052.091796875,1019.3310546875,1558.678344726563,.5670356154441833,.5141399502754211,.4440680742263794,.4568962752819061,.4407700896263123,.4540204703807831,.6204020380973816,.5466326475143433
8875,1,1,1,1,1,1,1,105901.4609375,111103.921875,109211.9765625,111746.7109375,107853.5703125,110392.59375,99247.3984375,96080.3515625,.6899212598800659,.6929060816764832,.6032449007034302,.6300618648529053,.6010453701019287,.6227089166641235,.7274848818778992,.7323014140129089
8876,1,1,1,1,1,1,1,3881.0830078125,3317.411376953125,4126.63818359375,3299.959716796875,4110.60888671875,3041.9658203125,3237.25244140625,3725.304931640625,.501215398311615,.4872564077377319,.4413773715496063,.447937399148941,.4444440603256226,.4518370628356934,.5252099633216858,.5071340799331665
8877,1,1,1,1,1,1,1,7283.98095703125,7057.736328125,8400.8193359375,6992.55078125,9043.5205078125,7741.556640625,3963.654052734375,8581.29296875,.438980758190155,.4411371648311615,.3633674383163452,.3391203582286835,.3743746876716614,.3490014672279358,.4662866592407227,.4928446710109711
8878,1,1,1,1,1,1,2,28368.775390625,32148.587890625,30245.25,36448.53515625,30588.228515625,36464.7265625,23400.015625,30910.248046875,.5494409203529358,.5172761678695679,.4544741213321686,.4308643341064453,.4515857100486755,.424628883600235,.5907996892929077,.5670480132102966
8879,1,1,1,1,1,2,1,10484.51171875,11360.240234375,9011.9189453125,11232.8291015625,9206.8427734375,12158.6015625,11257.8095703125,14338.166015625,.4370153844356537,.4648960828781128,.3496156930923462,.3781132996082306,.348897397518158,.3795481324195862,.4775892496109009,.5127941966056824
8880,1,1,1,1,1,2,1,5308.36865234375,7388.01318359375,8036.00048828125,7524.150390625,7979.57373046875,7320.8798828125,3876.01513671875,4206.13134765625,.2551873624324799,.2793371677398682,.1950998604297638,.2160049229860306,.1951371282339096,.2172317951917648,.2829273641109467,.3141913414001465
8881,1,1,1,1,1,2,1,6066.90185546875,1175.05029296875,629.7850952148438,916.062255859375,994.1229248046875,2530.7705078125,8922.078125,7228.2783203125,.4819873869419098,.5269575715065002,.4516006410121918,.4909072816371918,.4532441198825836,.4918424785137177,.4955426752567291,.5466644763946533
8882,1,1,1,1,1,2,2,-4136.01123046875,-5814.23828125,-2198.70947265625,-2963.099853515625,-2233.623779296875,-3036.05126953125,-5153.34033203125,-6635.33642578125,.2192811816930771,.2671725451946259,.3197385370731354,.3058201372623444,.3146251738071442,.2977364659309387,.1743747591972351,.2490598410367966
8883,1,1,1,1,1,2,2,-6083.044921875,-5678.130859375,-15913.689453125,-17242.029296875,-15834.2158203125,-17199.849609375,-920.7091064453125,-2347.849609375,.306591123342514,.3129372894763947,.3853053152561188,.3814313113689423,.3867378532886505,.3768027424812317,.2698205709457397,.2771370708942413
8884,1,1,1,1,1,2,1,4233.25048828125,652.1505126953125,-8037.2412109375,-81.21355438232422,-8066.79736328125,-349.5942993164063,10676.81640625,17792.78515625,.6220217943191528,.5202822089195251,.7093128561973572,.6875124573707581,.7082938551902771,.6861119270324707,.5820039510726929,.4272168278694153
8885,1,1,1,1,1,2,2,38626.21875,45485.53125,37342.89453125,36282.44921875,37285.15234375,36188.23828125,39300.125,48135.921875,.4570549130439758,.4882491528987885,.3959523439407349,.4125964343547821,.3918455839157104,.4024583697319031,.4864703416824341,.5336089134216309
8886,1,1,1,1,1,1,1,10078.9130859375,9950.0322265625,9803.63671875,9930.0068359375,10162.8203125,10000.078125,11346.3046875,10418.0625,.3630555272102356,.4960655868053436,.4775789380073547,.4766719043254852,.4795922040939331,.4825202822685242,.3138009905815125,.5036673545837402
8887,1,1,1,1,1,2,2,77952.3515625,75730.421875,85445.2578125,85247.234375,85386.140625,85271.9296875,74017.6171875,72989.6796875,.6452300548553467,.6591809988021851,.664213240146637,.6482567191123962,.6608741283416748,.6366627216339111,.6374350786209106,.66959547996521
8888,1,1,1,1,1,2,2,182176.3125,139720.96875,211501.921875,206112.8125,211343.46875,205874.34375,166776.640625,120600.8125,.5714214444160461,.4804127216339111,.5697733163833618,.5282504558563232,.5619663000106812,.5276190638542175,.5744557976722717,.4544166922569275
8889,1,1,1,1,1,2,2,2176.565185546875,4764.94482421875,-3885.182373046875,-758.2803344726563,-3538.232666015625,-471.7696228027344,5359.75244140625,6355.57568359375,.2916891872882843,.3386452496051788,.2509119212627411,.2876577079296112,.254746675491333,.2975840866565704,.3094052374362946,.3628228902816772
8890,1,1,1,1,1,2,1,14075.630859375,22761.314453125,22058.224609375,21924.984375,21941.375,21527.0859375,9883.755859375,42308.5,.7187550067901611,.4900539815425873,.772240161895752,.7700367569923401,.7734588384628296,.7701327800750732,.693698525428772,.3328708708286285
8891,1,1,1,1,1,1,2,27894.40234375,24139.830078125,29674.470703125,31476.87890625,26862.3046875,30854.96484375,23218.0859375,22026.837890625,.3481063842773438,.3204282522201538,.1669742465019226,.1976029574871063,.1826518476009369,.2326790541410446,.418036162853241,.3744114339351654
8892,1,1,1,1,1,2,1,-4147.3251953125,-10177.5537109375,-14141.869140625,-10609.814453125,-13948.3955078125,-9701.7197265625,1101.078857421875,-74.48003387451172,.4022459983825684,.4050473868846893,.3773080408573151,.4239850044250488,.3688794076442719,.4138948023319244,.416217565536499,.400082141160965
8893,1,1,1,1,1,2,1,77536.9296875,96649.0703125,102967.03125,96643.203125,102667.6640625,95286.2578125,64182.89453125,96786.3671875,.7122556567192078,.6935834884643555,.653775691986084,.6406242251396179,.6429715752601624,.6256136894226074,.7424099445343018,.7317288517951965
