stata_id,m_export_sample,m_export_sample_1,m_export_sample_2,m_export_sample_mn,m_export_sample_md,m_export_fid_1,m_export_fid_2,Y1_pystacked_1,Y1_pystacked_2,Dhat_pystacked_1,Dhat_pystacked_2,Dhat_pystacked_h_1,Dhat_pystacked_h_2
1854,1,1,1,1,1,2,1,-.0031772705260664,.1535585522651672,-4.460136413574219,-5.00807523727417,-3.649829626083374,-4.387312889099121
1855,1,1,1,1,1,1,2,.3250742554664612,.0599716603755951,-4.817343711853027,-4.146714210510254,-4.41733980178833,-4.7807297706604
1856,1,1,1,1,1,1,2,.2438676357269287,.0387848280370235,-4.747060775756836,-4.309610843658447,-4.368861198425293,-4.145003318786621
1857,1,1,1,1,1,1,1,.5739995241165161,.4201547801494598,-3.73108434677124,-3.883213758468628,-3.719578981399536,-3.666085243225098
1858,1,1,1,1,1,1,1,.1826188266277313,.438769668340683,-1.787425994873047,-2.758257150650024,-2.941354274749756,-3.513222217559814
1859,1,1,1,1,1,1,1,.2643257677555084,.2862952947616577,-4.373246192932129,-4.532125949859619,-4.446804523468018,-4.759115219116211
1860,1,1,1,1,1,2,2,.6504045128822327,.2456108927726746,-3.922524929046631,-3.584546089172363,-3.698359727859497,-3.522043704986572
1861,1,1,1,1,1,1,2,.3297159373760223,.0543804317712784,-3.859099149703979,-3.847541570663452,-4.41733980178833,-4.189022541046143
1862,1,1,1,1,1,2,1,1.065163850784302,1.524543285369873,-3.40093469619751,-2.676617622375488,-4.152793884277344,-3.512326717376709
1863,1,1,1,1,1,2,2,-.2608332335948944,-.1596891134977341,-4.3975510597229,-4.460157871246338,-4.506837844848633,-4.568786144256592
1864,1,1,1,1,1,1,1,.6517693400382996,.484775722026825,.6224291324615479,-.5523196458816528,-1.653236031532288,-2.156373977661133
1865,1,1,1,1,1,2,2,-.1383869796991348,-.1012790650129318,2.758698225021362,3.393848657608032,4.911533832550049,5.409859657287598
1866,1,1,1,1,1,2,2,.6064703464508057,.5020034909248352,-3.217425584793091,-3.231159448623657,-3.671496868133545,-4.052120685577393
1867,1,1,1,1,1,1,1,.5495859980583191,.6102665066719055,6.841545581817627,5.963588237762451,5.661333084106445,5.570978164672852
1868,1,1,1,1,1,2,1,-.7887970209121704,-.7771686911582947,2.240925312042236,2.035499334335327,-2.377015829086304,-1.888269543647766
1869,1,1,1,1,1,2,1,-1.01116669178009,-1.327093243598938,10.27346324920654,14.82094764709473,10.31403827667236,14.99936866760254
1870,1,1,1,1,1,2,1,-2.06715989112854,-2.179562091827393,2.977641582489014,12.61700344085693,5.220450878143311,8.697388648986816
1871,1,1,1,1,1,2,2,-.0395603403449059,-.3221197426319122,-2.619235277175903,-3.113080024719238,-3.918858528137207,-3.750714063644409
1872,1,1,1,1,1,1,2,-.632073700428009,-.054191067814827,9.534452438354492,8.399855613708496,6.839932441711426,5.158674716949463
1873,1,1,1,1,1,1,2,-.7695563435554504,-.8691334128379822,2.864382266998291,3.778537273406982,3.297549962997437,3.524103879928589
1874,1,1,1,1,1,1,1,-.9616878628730774,-1.290389060974121,4.130112171173096,4.211873531341553,3.831343173980713,3.070147752761841
1875,1,1,1,1,1,1,2,-1.131804466247559,-1.227213978767395,6.475439548492432,8.540048599243164,3.978833436965942,4.757017135620117
1876,1,1,1,1,1,2,2,-.9268766641616821,-.8002047538757324,8.962783813476563,6.852620124816895,6.778265953063965,5.027161598205566
1877,1,1,1,1,1,1,2,-1.397807836532593,-1.139320611953735,28.61080932617188,31.11232376098633,24.80518531799316,22.33246231079102
1878,1,1,1,1,1,2,2,-1.571619868278503,-1.578528523445129,27.14969635009766,35.64637756347656,22.3618221282959,24.30203819274902
1879,1,1,1,1,1,2,1,-2.024929523468018,-2.574733972549438,35.00350570678711,37.8120002746582,27.56109046936035,28.49017524719238
1880,1,1,1,1,1,1,1,.1576146483421326,-.0990198627114296,-2.642392873764038,-3.107673168182373,-2.450684309005737,-4.303618431091309
1881,1,1,1,1,1,2,2,.4899546205997467,.5050750970840454,-3.746444225311279,-4.11177396774292,-3.941670179367065,-4.174009323120117
1882,1,1,1,1,1,2,2,-1.334212183952332,-.8554235696792603,.8950210213661194,.6117010116577148,1.075684309005737,1.960435390472412
1883,1,1,1,1,1,2,1,.2380024790763855,.0265109986066818,-5.811442375183105,-2.120125293731689,-5.904667854309082,-5.712344169616699
1884,1,1,1,1,1,1,1,.53202223777771,.0273437462747097,-4.264598369598389,-6.249948024749756,-5.16502571105957,-5.22741174697876
1885,1,1,1,1,1,1,2,-.7245237827301025,-.8819948434829712,2.560114622116089,-1.275117039680481,2.969136476516724,1.713818788528442
1886,1,1,1,1,1,1,1,.4605633616447449,.6347000002861023,-4.267927646636963,-5.092217445373535,-4.751250267028809,-4.759115219116211
1887,1,1,1,1,1,2,2,.2982017993927002,.1704836785793304,-3.212732553482056,-3.325727462768555,-3.579400777816772,-3.404445886611938
1888,1,1,1,1,1,2,2,.11847073584795,-.0840567946434021,-3.206320762634277,-3.325727462768555,-3.579400777816772,-3.404445886611938
1889,1,1,1,1,1,2,2,-1.057135581970215,-.8326276540756226,8.076919555664063,6.851906299591064,10.52685260772705,8.713102340698242
1890,1,1,1,1,1,1,1,-1.103236794471741,-.6814587116241455,10.31887149810791,10.38521099090576,3.178555250167847,2.928775072097778
1891,1,1,1,1,1,2,2,-1.307108759880066,-.8442039489746094,19.6895809173584,15.08399391174316,11.90320873260498,8.915096282958984
1892,1,1,1,1,1,1,1,-1.463078141212463,-1.489017724990845,20.2099666595459,27.92256164550781,13.91758155822754,19.61592674255371
1893,1,1,1,1,1,1,2,-.3983862400054932,-.3867955207824707,26.0177059173584,29.89209365844727,11.04201793670654,11.80686950683594
1894,1,1,1,1,1,1,1,-.7488698363304138,-.7496446371078491,25.76063919067383,27.98733711242676,14.14912796020508,22.31861114501953
1895,1,1,1,1,1,2,2,-.7680481672286987,-.7011529207229614,32.88436889648438,30.05942344665527,28.32772254943848,25.34557723999023
1896,1,1,1,1,1,2,2,-.9733647108078003,-1.540863752365112,37.91999816894531,45.60600280761719,28.01314735412598,37.88833999633789
1897,1,1,1,1,1,2,2,-.827698290348053,-1.368745803833008,36.62662506103516,44.38129425048828,20.01518440246582,29.31761360168457
1898,1,1,1,1,1,1,1,-1.283430576324463,-1.349825024604797,3.887722492218018,5.642662525177002,10.18250179290771,7.833993911743164
1899,1,1,1,1,1,2,2,-1.248599052429199,-.8679642081260681,9.003808975219727,7.734488010406494,12.43537998199463,10.8638801574707
1900,1,1,1,1,1,1,1,.2719713747501373,.1437153518199921,-5.445319652557373,-5.816526889801025,-5.726271629333496,-5.880368709564209
1901,1,1,1,1,1,1,2,.3995419442653656,.3738941550254822,-3.808672666549683,-5.069798469543457,-4.446804523468018,-4.553772926330566
1902,1,1,1,1,1,2,1,.0965989828109741,.4063412845134735,-4.335586071014404,-3.707742691040039,-4.501124382019043,-4.616204738616943
1903,1,1,1,1,1,2,2,-.8617755174636841,-.6982290744781494,1.318556189537048,1.235170364379883,1.681283831596375,1.715169787406921
1904,1,1,1,1,1,1,2,-.4698842465877533,-.8672377467155457,5.021764755249023,7.142651081085205,3.03877592086792,2.882850885391235
1905,1,1,1,1,1,1,2,.3324550688266754,.4728969037532806,-4.05116081237793,-4.548562049865723,-5.312496185302734,-5.02118968963623
1906,1,1,1,1,1,2,1,.2052623331546783,.5949177145957947,-4.419777393341064,-4.958937644958496,-4.95969820022583,-5.453280448913574
1907,1,1,1,1,1,2,1,.4279520213603973,.4832518100738525,-4.143029689788818,-3.422614812850952,-4.719131946563721,-4.638507843017578
1908,1,1,1,1,1,2,2,.2342108488082886,.1051029041409492,-3.0767982006073,-3.597899675369263,-4.406266689300537,-4.160016536712646
1909,1,1,1,1,1,2,2,-1.302506804466248,-.8656628727912903,5.341460227966309,4.704811573028564,5.106452941894531,3.806703805923462
1910,1,1,1,1,1,2,1,-1.371964335441589,-1.514023780822754,10.52631950378418,11.87114906311035,10.32790565490723,12.56364250183105
1911,1,1,1,1,1,1,1,-.6844930052757263,-.9030747413635254,6.849810123443604,10.348557472229,7.56877326965332,8.542331695556641
1912,1,1,1,1,1,1,2,-1.8490389585495,-1.525014400482178,9.213316917419434,13.0850658416748,7.933211326599121,11.18528366088867
1913,1,1,1,1,1,1,1,-1.847576141357422,-1.385186553001404,9.717606544494629,10.81626033782959,8.326674461364746,8.770581245422363
1914,1,1,1,1,1,2,1,-3.143453598022461,-2.597554445266724,25.61430931091309,20.89585113525391,25.75007820129395,23.4749813079834
1915,1,1,1,1,1,1,1,-2.40000057220459,-3.161214351654053,33.63933944702148,31.70146369934082,28.01437950134277,32.47901153564453
1916,1,1,1,1,1,1,2,-.6921263337135315,-.6692327260971069,3.243325233459473,-.2440381348133087,3.031129598617554,1.918556690216064
1917,1,1,1,1,1,1,2,-.7213153839111328,-.9233857393264771,7.188806056976318,1.625787734985352,6.61569881439209,5.027161598205566
1918,1,1,1,1,1,1,1,-.5780889391899109,-.8431224822998047,-5.327619552612305,-5.771058559417725,-5.916443824768066,-5.381449222564697
1919,1,1,1,1,1,2,2,.426279753446579,.017260791733861,-4.036258697509766,-3.998302936553955,-3.649829626083374,-3.493037700653076
1920,1,1,1,1,1,2,2,.3583588898181915,.1219563633203506,-3.849075317382813,-4.483147621154785,-4.406266689300537,-4.160016536712646
1921,1,1,1,1,1,2,1,.3223550021648407,.0508354306221008,-3.790343284606934,-3.614586353302002,-3.698359727859497,-4.119886875152588
1922,1,1,1,1,1,2,2,.2456358522176743,.214302733540535,-4.019874095916748,-4.216889381408691,-4.53265380859375,-4.740815162658691
1923,1,1,1,1,1,1,1,.2505129277706146,.3543448150157928,-3.787583351135254,-3.73807954788208,-3.733660697937012,-4.119886875152588
1924,1,1,1,1,1,2,1,-.0886365547776222,.0466640181839466,-1.016015529632568,-2.471600294113159,-3.074328660964966,-2.145973920822144
1925,1,1,1,1,1,2,2,-1.238266944885254,-1.37749195098877,8.148261070251465,11.03519058227539,6.468962669372559,10.6157169342041
1926,1,1,1,1,1,1,2,.2938441932201385,.16408471763134,-2.753875017166138,-2.467147827148438,-3.373614072799683,-3.404445886611938
1927,1,1,1,1,1,1,2,-.4296655654907227,-.790412962436676,-2.480416297912598,-1.252509355545044,-3.022955179214478,-1.145470857620239
1928,1,1,1,1,1,2,2,-1.210180997848511,-.8823804259300232,4.905319213867188,4.057272911071777,4.886092185974121,3.987277984619141
1929,1,1,1,1,1,1,1,.1163855195045471,.365457147359848,-4.246677875518799,-3.74140191078186,-4.876725673675537,-4.883630752563477
1930,1,1,1,1,1,2,2,-.253869503736496,-.3307830691337585,-4.271398544311523,-4.371715068817139,-5.037204265594482,-5.416144371032715
1931,1,1,1,1,1,1,1,-.4380760490894318,.0508560426533222,-2.387501955032349,-3.042950391769409,-2.592618227005005,-4.374096870422363
1932,1,1,1,1,1,1,2,.1065190583467484,-.0208495985716581,-2.59389591217041,-2.677206039428711,-3.637874126434326,-3.563671827316284
1933,1,1,1,1,1,2,2,-.8393288850784302,-.8750947117805481,.5265179872512817,-1.159253239631653,.3244101703166962,-.9596260190010071
1934,1,1,1,1,1,1,1,-.755258321762085,-.9157524108886719,2.890930414199829,2.581847906112671,3.297549962997437,2.723689794540405
1935,1,1,1,1,1,1,1,-.4417515695095062,-.8140812516212463,5.86132287979126,12.13146305084229,6.924132347106934,8.563387870788574
1936,1,1,1,1,1,2,1,-.8767446875572205,-.7350416779518127,8.687996864318848,12.13689231872559,7.864448547363281,9.079713821411133
1937,1,1,1,1,1,2,1,-1.239991307258606,-1.333049774169922,15.95029735565186,16.05343246459961,12.63658046722412,12.34458255767822
1938,1,1,1,1,1,1,2,-1.192864775657654,-1.559050917625427,12.07320022583008,13.98833084106445,8.813980102539063,10.8638801574707
1939,1,1,1,1,1,1,1,-.0728257745504379,-.1360191702842712,-6.008625030517578,-3.200092315673828,-6.539682388305664,-6.547414302825928
1940,1,1,1,1,1,2,1,-.0328579321503639,-.8043636679649353,.2529011964797974,-1.53446626663208,-1.778725981712341,.1136679574847221
1941,1,1,1,1,1,2,1,-1.242151618003845,-1.232640624046326,11.59476089477539,10.31120491027832,10.04421997070313,8.61207389831543
1942,1,1,1,1,1,1,2,-1.86732029914856,-1.785635709762573,6.257302284240723,3.754470586776733,9.084867477416992,5.679938316345215
1943,1,1,1,1,1,2,1,-1.233060836791992,-1.137571454048157,1.308773994445801,2.440825223922729,1.075684309005737,2.723689794540405
1944,1,1,1,1,1,2,2,-1.226356983184814,-1.019323945045471,3.343551397323608,4.068808555603027,4.511189460754395,4.38997220993042
1945,1,1,1,1,1,1,1,-.9134296774864197,-.836272120475769,11.03483390808105,10.884934425354,8.30512809753418,8.285919189453125
1946,1,1,1,1,1,2,2,-.3243561685085297,-.1177911758422852,8.431756973266602,8.437020301818848,5.525742053985596,5.854178428649902
1947,1,1,1,1,1,2,2,-2.057332515716553,-1.622840523719788,16.32309341430664,23.11006736755371,13.33162212371826,13.38420581817627
1948,1,1,1,1,1,2,1,-1.231910705566406,-1.201036095619202,19.26491928100586,11.87588214874268,14.61909961700439,9.439730644226074
1949,1,1,1,1,1,2,2,-1.550441265106201,-1.550536155700684,25.15276527404785,29.4454402923584,21.68686676025391,25.96299934387207
1950,1,1,1,1,1,2,1,-.9169393181800842,-1.418360829353333,29.34598350524902,30.03022575378418,22.21767807006836,25.89427757263184
1951,1,1,1,1,1,2,2,.2450633198022842,.3645603358745575,-7.005147933959961,-6.211355686187744,-6.479414939880371,-6.362733840942383
1952,1,1,1,1,1,1,1,.3130871951580048,.3410520851612091,-5.586670875549316,-5.62930154800415,-4.906190395355225,-5.051655292510986
1953,1,1,1,1,1,1,1,-.5256778597831726,-.485951840877533,.6338642239570618,2.803183317184448,2.937098979949951,3.480215311050415
1954,1,1,1,1,1,2,2,.5142884850502014,.31300950050354,-4.29361629486084,-3.942028999328613,-4.10627269744873,-4.174009323120117
1955,1,1,1,1,1,2,1,-.1156076118350029,.5828979015350342,-5.212867736816406,-5.255908966064453,-4.686397552490234,-4.759115219116211
1956,1,1,1,1,1,2,1,.4106521904468536,.5727068781852722,-4.39915132522583,-4.472952365875244,-4.406266689300537,-4.638507843017578
1957,1,1,1,1,1,1,2,-1.42642080783844,-1.463419914245605,6.96375846862793,10.5637731552124,18.11406517028809,13.49933528900146
1958,1,1,1,1,1,2,1,.0775062143802643,.385522872209549,-6.749456405639648,-6.79386043548584,-6.532639980316162,-6.375167369842529
1959,1,1,1,1,1,1,1,.370289534330368,.2538532018661499,-5.213012218475342,-6.901992321014404,-4.906190395355225,-5.051655292510986
1960,1,1,1,1,1,2,1,.6065324544906616,.6800959706306458,-1.126466870307922,-2.79544472694397,-3.507600784301758,-3.24039101600647
1961,1,1,1,1,1,1,1,-.733255922794342,-.8779091238975525,2.750598669052124,1.750012516975403,3.031129598617554,2.723689794540405
1962,1,1,1,1,1,1,1,.2578262388706207,.1382463723421097,-6.014610290527344,-7.246648788452148,-5.726271629333496,-6.014906406402588
1963,1,1,1,1,1,1,2,.2656331360340118,.0919509306550026,-.3004123270511627,-1.039254665374756,-2.102593898773193,-2.229584693908691
1964,1,1,1,1,1,2,1,-.079064816236496,.0659851878881454,-6.073398113250732,-6.442214012145996,-6.002734184265137,-5.22741174697876
1965,1,1,1,1,1,1,1,-.7316098809242249,-1.13713538646698,2.093347787857056,.5981349349021912,2.969136476516724,2.74474573135376
1966,1,1,1,1,1,1,1,-.8916268944740295,-.5800260901451111,15.71407222747803,21.33636093139648,9.971311569213867,13.28831577301025
1967,1,1,1,1,1,1,1,-2.040700435638428,-1.916677594184875,34.52277755737305,33.56825256347656,31.6369686126709,26.32053565979004
1968,1,1,1,1,1,1,1,.1284648478031158,.3730416893959045,-4.782460689544678,-6.479402542114258,-4.876725673675537,-4.883630752563477
1969,1,1,1,1,1,1,1,.2969560325145721,.1680047363042831,-2.925486326217651,-4.999145030975342,-3.373614072799683,-3.981510162353516
1970,1,1,1,1,1,1,2,.447874516248703,.2892935574054718,-1.655277848243713,-.8860509991645813,-3.059127330780029,-2.212612628936768
1971,1,1,1,1,1,2,2,-1.192203044891357,-.8890425562858582,6.977651119232178,7.160649299621582,9.578023910522461,8.588635444641113
1972,1,1,1,1,1,1,1,-1.264540553092957,-1.729155778884888,.4339606761932373,1.827625751495361,.0837718099355698,.9926096200942993
1973,1,1,1,1,1,2,1,-1.329833984375,-1.23962926864624,13.94503402709961,17.29923248291016,5.220450878143311,8.697388648986816
1974,1,1,1,1,1,1,1,-.7259055376052856,-1.116089701652527,17.3398323059082,20.29769897460938,8.695011138916016,13.83538150787354
1975,1,1,1,1,1,2,2,-1.231136918067932,-1.396407723426819,26.55982208251953,25.83833122253418,18.87752342224121,15.56327724456787
1976,1,1,1,1,1,1,2,-.4044094085693359,-.3907490074634552,26.56448554992676,31.12899208068848,10.81053733825684,11.80686950683594
1977,1,1,1,1,1,2,2,-.7092047333717346,-.7022349834442139,31.36640930175781,31.12899208068848,24.96268081665039,23.60303497314453
1978,1,1,1,1,1,1,1,-1.419567942619324,-1.278170704841614,40.16419219970703,38.14077758789063,32.19759368896484,33.47097396850586
1979,1,1,1,1,1,1,1,-1.719112038612366,-1.297040820121765,46.16778945922852,40.24294281005859,39.5681266784668,34.32898330688477
1980,1,1,1,1,1,2,2,-1.413698554039001,-1.462388038635254,30.31037712097168,35.53689956665039,19.91087913513184,21.38288497924805
1981,1,1,1,1,1,2,1,-.8462569117546082,-1.235413193702698,37.67519760131836,45.67197036743164,20.01518440246582,40.22997665405273
1982,1,1,1,1,1,1,2,-1.302238345146179,-1.369930982589722,3.822502613067627,4.79102087020874,11.36701583862305,9.471627235412598
1983,1,1,1,1,1,1,2,-.6701172590255737,-.8198737502098083,3.613486051559448,5.103456497192383,7.726654052734375,9.285002708435059
1984,1,1,1,1,1,1,1,.4738335311412811,.3425276577472687,-5.402254104614258,-6.460305213928223,-4.906190395355225,-5.051655292510986
1985,1,1,1,1,1,1,1,.4022871255874634,.30027836561203,-3.735895395278931,-5.256625175476074,-4.142204284667969,-4.638507843017578
1986,1,1,1,1,1,2,2,-1.116052150726318,-.8976271152496338,6.64200496673584,4.266056537628174,9.757281303405762,5.77116060256958
1987,1,1,1,1,1,2,2,.2864642143249512,.3722484111785889,-6.164753437042236,-5.916433334350586,-5.904667854309082,-5.724538803100586
1988,1,1,1,1,1,2,2,.531151294708252,.4482998251914978,-4.018476486206055,-3.73204493522644,-3.948210477828979,-3.862474203109741
1989,1,1,1,1,1,1,1,.2537029385566711,.2926167249679565,-4.529641628265381,-5.518263816833496,-4.721785545349121,-4.616204738616943
1990,1,1,1,1,1,2,1,.4902941286563873,.8024019002914429,-4.169765472412109,-5.2268385887146,-4.812747478485107,-5.074186325073242
1991,1,1,1,1,1,1,1,-.5927767753601074,-1.23571240901947,9.117445945739746,14.44043445587158,10.71635913848877,14.99936866760254
1992,1,1,1,1,1,2,2,-.0397895164787769,-.3306075036525726,1.086915373802185,.0461752936244011,-1.079627513885498,-1.645483374595642
1993,1,1,1,1,1,1,1,-1.157197713851929,-1.677211284637451,6.477375507354736,11.60546588897705,9.605973243713379,13.01956462860107
1994,1,1,1,1,1,1,2,.3008779883384705,.5388647317886353,-4.968214988708496,-5.052102088928223,-4.906190395355225,-5.02118968963623
1995,1,1,1,1,1,2,1,-1.28125274181366,-1.340276956558228,14.32741928100586,16.78082084655762,6.517492771148682,7.899150848388672
1996,1,1,1,1,1,1,2,-2.246757745742798,-2.348305702209473,36.31246948242188,43.01996231079102,30.53301429748535,26.35322570800781
1997,1,1,1,1,1,1,2,-2.35086989402771,-2.575740337371826,28.65839767456055,50.6309700012207,22.51354789733887,30.55996513366699
1998,1,1,1,1,1,2,2,-3.226563692092896,-3.390090227127075,43.57870864868164,50.38228988647461,41.21282196044922,42.51562118530273
1999,1,1,1,1,1,1,1,-2.083701610565186,-2.256035804748535,28.65329742431641,28.72346305847168,19.29702949523926,19.15872573852539
2000,1,1,1,1,1,1,1,-2.723526954650879,-3.191617250442505,45.11090850830078,45.16389846801758,37.30338287353516,38.03902816772461
2001,1,1,1,1,1,1,2,-.7521499395370483,-.8390980362892151,5.128064632415771,7.750669956207275,3.160935163497925,4.460954189300537
2002,1,1,1,1,1,2,1,-1.253663420677185,-1.289569973945618,10.83957481384277,8.291553497314453,6.468962669372559,8.770581245422363
2003,1,1,1,1,1,1,1,-.7725796699523926,-1.003167390823364,8.419447898864746,5.939973831176758,6.61569881439209,5.429703712463379
2004,1,1,1,1,1,1,1,-1.141738057136536,-1.408606052398682,10.04018783569336,14.07527256011963,7.009034156799316,14.92113018035889
2005,1,1,1,1,1,1,1,-.639355480670929,-1.169441699981689,8.249920845031738,8.647739410400391,5.807642459869385,9.674160003662109
2006,1,1,1,1,1,1,1,.2714609205722809,.4118554890155792,-4.752976417541504,-5.109944820404053,-4.41733980178833,-4.616204738616943
2007,1,1,1,1,1,1,1,.2565053701400757,-.1692741513252258,-4.055632591247559,-5.120579242706299,-4.368861198425293,-4.117534160614014
2008,1,1,1,1,1,1,2,.361138790845871,-.4760871827602386,-6.21464204788208,-6.396644115447998,-5.978436470031738,-6.034051895141602
2009,1,1,1,1,1,1,2,.5084758400917053,.271879106760025,-3.967293262481689,-4.510164260864258,-3.763125658035278,-3.824747323989868
2010,1,1,1,1,1,2,1,.4969674348831177,.1109738349914551,-4.930206298828125,-4.478875160217285,-4.53265380859375,-5.026540756225586
2011,1,1,1,1,1,2,1,.4573210775852203,.1987425237894058,-2.089899301528931,-2.198091745376587,-3.074328660964966,-2.069633483886719
2012,1,1,1,1,1,2,2,-1.163602471351624,-1.391812205314636,8.565434455871582,12.9545259475708,11.71505451202393,13.52246475219727
2013,1,1,1,1,1,1,2,.3752465844154358,.2968608140945435,-3.184058427810669,-3.546504735946655,-3.373614072799683,-3.404445886611938
2014,1,1,1,1,1,1,2,-1.583300709724426,-1.419481754302979,6.371216297149658,8.944878578186035,12.24596881866455,10.75284194946289
2015,1,1,1,1,1,1,2,-.438168853521347,-.7959943413734436,-2.232141733169556,-2.278724431991577,-3.022955179214478,-1.145470857620239
2016,1,1,1,1,1,2,2,-.4196251630783081,-.292902946472168,-4.975841522216797,-4.495841979980469,-5.037204265594482,-5.416144371032715
2017,1,1,1,1,1,2,1,-.0202429033815861,.1095559597015381,-3.572357892990112,-2.987999677658081,-3.530870676040649,-4.043660640716553
2018,1,1,1,1,1,1,2,-.3357856571674347,-.9833564758300781,-2.784568309783936,-3.169823408126831,-2.592618227005005,-3.286285400390625
2019,1,1,1,1,1,2,1,.0008526793681085,.0584226176142693,-4.924118995666504,-3.9038987159729,-4.970564365386963,-4.883630752563477
2020,1,1,1,1,1,2,1,-1.053180575370789,-.821789026260376,8.331809997558594,9.686662673950195,6.489226341247559,8.563387870788574
2021,1,1,1,1,1,2,2,-.9230501055717468,-.4751096069812775,8.708339691162109,9.951605796813965,7.864448547363281,7.553244590759277
2022,1,1,1,1,1,1,2,-1.01173734664917,-.8657765984535217,11.42129039764404,14.63130187988281,9.794879913330078,10.8638801574707
2023,1,1,1,1,1,1,2,-1.198620915412903,-1.562801480293274,11.40850257873535,14.63130187988281,9.742297172546387,10.8638801574707
2024,1,1,1,1,1,1,1,-.0827463120222092,-.1397620290517807,-6.709220409393311,-8.425216674804688,-6.539682388305664,-6.547414302825928
2025,1,1,1,1,1,2,2,.3256591260433197,.4870594441890717,.6176931262016296,-.1590381860733032,-2.264626741409302,-3.047412395477295
2026,1,1,1,1,1,2,1,.3410427868366241,.3952468633651733,-4.532171249389648,-5.303748607635498,-3.649829626083374,-4.387312889099121
2027,1,1,1,1,1,2,2,.1335191875696182,-.1637453585863113,-4.362987995147705,-4.309925556182861,-4.406266689300537,-4.160016536712646
2028,1,1,1,1,1,1,1,.2301883101463318,.7528609037399292,-4.35058069229126,-4.510948181152344,-4.41733980178833,-4.616204738616943
2029,1,1,1,1,1,2,1,.457376092672348,.5010038614273071,-4.397691249847412,-5.159342288970947,-4.45479679107666,-4.616204738616943
2030,1,1,1,1,1,1,1,.3675982654094696,.4159505367279053,-3.954087734222412,-4.185303688049316,-4.142204284667969,-4.616204738616943
2031,1,1,1,1,1,2,1,-.488305538892746,.1361835896968842,-4.751566886901855,-4.217576026916504,-4.719131946563721,-4.616204738616943
2032,1,1,1,1,1,2,1,-1.530428886413574,-1.274303793907166,3.847728967666626,4.563326358795166,6.30961799621582,7.469572067260742
2033,1,1,1,1,1,1,2,.2184763848781586,.0799405127763748,-5.283679008483887,-4.949718475341797,-4.659792423248291,-4.532505035400391
2034,1,1,1,1,1,2,1,.1574180722236633,.3234463930130005,-4.63232946395874,-4.529633522033691,-4.58582592010498,-4.616204738616943
2035,1,1,1,1,1,1,2,.3715736865997314,.4052991271018982,-3.952680587768555,-4.085710525512695,-4.142204284667969,-4.417203426361084
2036,1,1,1,1,1,1,2,.4330664575099945,.3220465779304504,-4.473549365997314,-4.200170516967773,-4.142204284667969,-4.189022541046143
2037,1,1,1,1,1,1,2,.4159356653690338,.5224711298942566,-3.97298526763916,-4.198137760162354,-4.142204284667969,-4.454383850097656
2038,1,1,1,1,1,1,2,.6115099191665649,.3972639441490173,-3.990590572357178,-4.183615684509277,-4.142204284667969,-4.431008815765381
2039,1,1,1,1,1,2,2,.5469657778739929,.5176066756248474,-2.839297771453857,-3.417106151580811,-2.214380741119385,-2.932394504547119
2040,1,1,1,1,1,2,2,.1111021861433983,.1247689202427864,-4.20814847946167,-5.06141996383667,-3.760118722915649,-4.553772926330566
2041,1,1,1,1,1,2,2,.6173673868179321,.4007645547389984,-4.475691318511963,-4.243061542510986,-4.795874118804932,-4.454383850097656
2042,1,1,1,1,1,1,2,.4225854575634003,.2861374914646149,-4.079193592071533,-4.196872711181641,-4.142204284667969,-4.174009323120117
2043,1,1,1,1,1,1,2,.6518771052360535,.5961838364601135,-3.474118709564209,-2.96375584602356,-3.982235193252563,-2.932394504547119
2044,1,1,1,1,1,2,2,-.098863959312439,.2499331682920456,5.469867706298828,5.78440523147583,6.599040031433105,6.365687847137451
2045,1,1,1,1,1,2,2,.0776910334825516,.2217184007167816,-3.992954015731812,-3.942593097686768,-3.698359727859497,-3.522043704986572
2046,1,1,1,1,1,1,1,.437345415353775,.5584667325019836,4.206578254699707,5.127335548400879,5.468550682067871,6.428009510040283
2047,1,1,1,1,1,2,2,.4106994569301605,.2963125109672546,-4.249076366424561,-4.196872711181641,-4.45479679107666,-4.189022541046143
2048,1,1,1,1,1,1,2,-.3361251354217529,.1322139948606491,3.607579946517944,2.574131011962891,6.839932441711426,4.974043846130371
2049,1,1,1,1,1,2,1,-.0995510146021843,-.1013524010777473,5.470852375030518,4.393025875091553,6.599040031433105,7.55358362197876
2050,1,1,1,1,1,2,2,.473635345697403,.5238643884658813,5.491966247558594,5.123890399932861,5.813644409179688,5.33361291885376
2051,1,1,1,1,1,1,1,.0796782597899437,-.1458920836448669,6.157392978668213,5.867499828338623,6.807598114013672,6.657042503356934
2052,1,1,1,1,1,2,1,.6450663805007935,.8410970568656921,5.594677925109863,5.589130401611328,5.628151416778564,5.840169906616211
2053,1,1,1,1,1,1,1,-1.437163949012756,-1.20048987865448,12.25903797149658,11.6051025390625,21.47541618347168,18.79861831665039
2054,1,1,1,1,1,2,2,.374782919883728,.3606399595737457,-4.269330978393555,-4.145752429962158,-4.406266689300537,-4.241100788116455
2055,1,1,1,1,1,1,2,.2877677977085114,.1591288894414902,-3.277746438980103,-3.522292137145996,-3.373614072799683,-3.404445886611938
2056,1,1,1,1,1,1,2,.7446922659873962,.6573944091796875,-3.054741621017456,-3.103096961975098,-3.059127330780029,-2.909019470214844
2057,1,1,1,1,1,2,2,.1967480331659317,.1510851234197617,2.783165454864502,1.901933312416077,4.274525165557861,3.798842668533325
